area,age,gender,number
Meru,34,male,9257
Meru,34,female,10159
Meru,34,total,19416
Meru,35,male,16901
Meru,35,female,16646
Meru,35,total,33547
Meru,36,male,9037
Meru,36,female,8778
Meru,36,total,17815
Meru,37,male,9892
Meru,37,female,8826
Meru,37,total,18718
Meru,38,male,7832
Meru,38,female,7968
Meru,38,total,15800
Meru,39,male,9341
Meru,39,female,8735
Meru,39,total,18076
Meru,40,male,13958
Meru,40,female,12926
Meru,40,total,26884
Meru,41,male,9031
Meru,41,female,7708
Meru,41,total,16739
Meru,42,male,8327
Meru,42,female,7307
Meru,42,total,15634
Meru,43,male,7071
Meru,43,female,7005
Meru,43,total,14076
Meru,44,male,6535
Meru,44,female,6178
Meru,44,total,12713
Meru,45,male,10280
Meru,45,female,9794
Meru,45,total,20074
Meru,46,male,7022
Meru,46,female,6802
Meru,46,total,13824
Meru,47,male,6861
Meru,47,female,6788
Meru,47,total,13649
Meru,48,male,5264
Meru,48,female,5318
Meru,48,total,10582
Meru,49,male,6388
Meru,49,female,6444
Meru,49,total,12832
Meru,50,male,8746
Meru,50,female,9238
Meru,50,total,17984
Meru,51,male,5264
Meru,51,female,4607
Meru,51,total,9871
Meru,52,male,4090
Meru,52,female,3483
Meru,52,total,7573
Meru,53,male,2953
Meru,53,female,2741
Meru,53,total,5694
Meru,54,male,3707
Meru,54,female,3280
Meru,54,total,6987
Meru,55,male,5055
Meru,55,female,4883
Meru,55,total,9938
Meru,56,male,5395
Meru,56,female,5340
Meru,56,total,10735
Meru,57,male,4064
Meru,57,female,4783
Meru,57,total,8847
Meru,58,male,3730
Meru,58,female,3960
Meru,58,total,7690
Meru,59,male,4192
Meru,59,female,4589
Meru,59,total,8781
Meru,60,male,6204
Meru,60,female,7076
Meru,60,total,13280
Meru,61,male,3291
Meru,61,female,3463
Meru,61,total,6754
Meru,62,male,3071
Meru,62,female,3006
Meru,62,total,6077
Meru,63,male,2756
Meru,63,female,2940
Meru,63,total,5696
Meru,64,male,1975
Meru,64,female,2156
Meru,64,total,4131
Meru,65,male,3909
Meru,65,female,4642
Meru,65,total,8551
Meru,66,male,1960
Meru,66,female,2128
Meru,66,total,4088
Meru,67,male,3524
Meru,67,female,3575
Meru,67,total,7099
Meru,68,male,1883
Meru,68,female,1809
Meru,68,total,3692
Meru,69,male,2745
Meru,69,female,3265
Meru,69,total,6010
Meru,70,male,4702
Meru,70,female,6546
Meru,70,total,11248
Meru,71,male,1890
Meru,71,female,2083
Meru,71,total,3973
Meru,72,male,1887
Meru,72,female,1889
Meru,72,total,3776
Meru,73,male,1294
Meru,73,female,1408
Meru,73,total,2702
Meru,74,male,1184
Meru,74,female,1756
Meru,74,total,2940
Meru,75,male,1508
Meru,75,female,1953
Meru,75,total,3461
Meru,76,male,808
Meru,76,female,859
Meru,76,total,1667
Meru,77,male,1171
Meru,77,female,1272
Meru,77,total,2443
Meru,78,male,858
Meru,78,female,808
Meru,78,total,1666
Meru,79,male,949
Meru,79,female,1821
Meru,79,total,2770
Meru,80,male,1695
Meru,80,female,3241
Meru,80,total,4936
Meru,81,male,565
Meru,81,female,746
Meru,81,total,1311
Meru,82,male,547
Meru,82,female,574
Meru,82,total,1121
Meru,83,male,541
Meru,83,female,650
Meru,83,total,1191
Meru,84,male,561
Meru,84,female,863
Meru,84,total,1424
Meru,85,male,631
Meru,85,female,914
Meru,85,total,1545
Meru,86,male,413
Meru,86,female,381
Meru,86,total,794
Meru,87,male,359
Meru,87,female,506
Meru,87,total,865
Meru,88,male,224
Meru,88,female,280
Meru,88,total,504
Meru,89,male,444
Meru,89,female,1136
Meru,89,total,1580
Meru,90,male,455
Meru,90,female,1032
Meru,90,total,1487
Meru,91,male,156
Meru,91,female,287
Meru,91,total,443
Meru,92,male,111
Meru,92,female,175
Meru,92,total,286
Meru,93,male,97
Meru,93,female,157
Meru,93,total,254
Meru,94,male,107
Meru,94,female,250
Meru,94,total,357
Meru,95,male,174
Meru,95,female,314
Meru,95,total,488
Meru,96,male,63
Meru,96,female,107
Meru,96,total,170
Meru,97,male,100
Meru,97,female,122
Meru,97,total,222
Meru,98,male,66
Meru,98,female,90
Meru,98,total,156
Meru,99,male,115
Meru,99,female,293
Meru,99,total,408
Meru,100+,male,295
Meru,100+,female,784
Meru,100+,total,1079
Meru,Not Stated,male,16
Meru,Not Stated,female,14
Meru,Not Stated,total,30
Tharaka-Nithi,0,male,3902
Tharaka-Nithi,0,female,3889
Tharaka-Nithi,0,total,7791
Tharaka-Nithi,1,male,3951
Tharaka-Nithi,1,female,3974
Tharaka-Nithi,1,total,7925
Tharaka-Nithi,2,male,4091
Tharaka-Nithi,2,female,4017
Tharaka-Nithi,2,total,8108
Tharaka-Nithi,3,male,4143
Tharaka-Nithi,3,female,4257
Tharaka-Nithi,3,total,8400
Tharaka-Nithi,4,male,4082
Tharaka-Nithi,4,female,4078
Tharaka-Nithi,4,total,8160
Tharaka-Nithi,5,male,4272
Tharaka-Nithi,5,female,4140
Tharaka-Nithi,5,total,8412
Tharaka-Nithi,6,male,4175
Tharaka-Nithi,6,female,4220
Tharaka-Nithi,6,total,8395
Tharaka-Nithi,7,male,4382
Tharaka-Nithi,7,female,4269
Tharaka-Nithi,7,total,8651
Tharaka-Nithi,8,male,4302
Tharaka-Nithi,8,female,4311
Tharaka-Nithi,8,total,8613
Tharaka-Nithi,9,male,4583
Tharaka-Nithi,9,female,4548
Tharaka-Nithi,9,total,9131
Tharaka-Nithi,10,male,4811
Tharaka-Nithi,10,female,4628
Tharaka-Nithi,10,total,9439
Tharaka-Nithi,11,male,4447
Tharaka-Nithi,11,female,4544
Tharaka-Nithi,11,total,8991
Tharaka-Nithi,12,male,5048
Tharaka-Nithi,12,female,4960
Tharaka-Nithi,12,total,10008
Tharaka-Nithi,13,male,5045
Tharaka-Nithi,13,female,4998
Tharaka-Nithi,13,total,10043
Tharaka-Nithi,14,male,4889
Tharaka-Nithi,14,female,4754
Tharaka-Nithi,14,total,9643
Tharaka-Nithi,15,male,4656
Tharaka-Nithi,15,female,4716
Tharaka-Nithi,15,total,9372
Tharaka-Nithi,16,male,4489
Tharaka-Nithi,16,female,4589
Tharaka-Nithi,16,total,9078
Tharaka-Nithi,17,male,4662
Tharaka-Nithi,17,female,4333
Tharaka-Nithi,17,total,8995
Tharaka-Nithi,18,male,3811
Tharaka-Nithi,18,female,3667
Tharaka-Nithi,18,total,7478
Tharaka-Nithi,19,male,3930
Tharaka-Nithi,19,female,3848
Tharaka-Nithi,19,total,7778
Tharaka-Nithi,20,male,3395
Tharaka-Nithi,20,female,3590
Tharaka-Nithi,20,total,6985
Tharaka-Nithi,21,male,3074
Tharaka-Nithi,21,female,3132
Tharaka-Nithi,21,total,6206
Tharaka-Nithi,22,male,2978
Tharaka-Nithi,22,female,3144
Tharaka-Nithi,22,total,6122
Tharaka-Nithi,23,male,3100
Tharaka-Nithi,23,female,3394
Tharaka-Nithi,23,total,6494
Tharaka-Nithi,24,male,2839
Tharaka-Nithi,24,female,2996
Tharaka-Nithi,24,total,5835
Tharaka-Nithi,25,male,3054
Tharaka-Nithi,25,female,3045
Tharaka-Nithi,25,total,6099
Tharaka-Nithi,26,male,2490
Tharaka-Nithi,26,female,2655
Tharaka-Nithi,26,total,5145
Tharaka-Nithi,27,male,2691
Tharaka-Nithi,27,female,2835
Tharaka-Nithi,27,total,5526
Tharaka-Nithi,28,male,2243
Tharaka-Nithi,28,female,2463
Tharaka-Nithi,28,total,4706
Tharaka-Nithi,29,male,2582
Tharaka-Nithi,29,female,2791
Tharaka-Nithi,29,total,5373
Tharaka-Nithi,30,male,3136
Tharaka-Nithi,30,female,3556
Tharaka-Nithi,30,total,6692
Tharaka-Nithi,31,male,2481
Tharaka-Nithi,31,female,2441
Tharaka-Nithi,31,total,4922
Tharaka-Nithi,32,male,2846
Tharaka-Nithi,32,female,3195
Tharaka-Nithi,32,total,6041
Tharaka-Nithi,33,male,2656
Tharaka-Nithi,33,female,2958
Tharaka-Nithi,33,total,5614
Tharaka-Nithi,34,male,2175
Tharaka-Nithi,34,female,2468
Tharaka-Nithi,34,total,4643
Tharaka-Nithi,35,male,3218
Tharaka-Nithi,35,female,3356
Tharaka-Nithi,35,total,6574
Tharaka-Nithi,36,male,2226
Tharaka-Nithi,36,female,2256
Tharaka-Nithi,36,total,4482
Tharaka-Nithi,37,male,2376
Tharaka-Nithi,37,female,2261
Tharaka-Nithi,37,total,4637
Tharaka-Nithi,38,male,1941
Tharaka-Nithi,38,female,1968
Tharaka-Nithi,38,total,3909
Tharaka-Nithi,39,male,2379
Tharaka-Nithi,39,female,2442
Tharaka-Nithi,39,total,4821
Tharaka-Nithi,40,male,2712
Tharaka-Nithi,40,female,2641
Tharaka-Nithi,40,total,5353
Tharaka-Nithi,41,male,2336
Tharaka-Nithi,41,female,2146
Tharaka-Nithi,41,total,4482
Tharaka-Nithi,42,male,2130
Tharaka-Nithi,42,female,2029
Tharaka-Nithi,42,total,4159
Tharaka-Nithi,43,male,1857
Tharaka-Nithi,43,female,1934
Tharaka-Nithi,43,total,3791
Tharaka-Nithi,44,male,1714
Tharaka-Nithi,44,female,1749
Tharaka-Nithi,44,total,3463
Tharaka-Nithi,45,male,2447
Tharaka-Nithi,45,female,2589
Tharaka-Nithi,45,total,5036
Tharaka-Nithi,46,male,2102
Tharaka-Nithi,46,female,2143
Tharaka-Nithi,46,total,4245
Tharaka-Nithi,47,male,1953
Tharaka-Nithi,47,female,1950
Tharaka-Nithi,47,total,3903
Tharaka-Nithi,48,male,1535
Tharaka-Nithi,48,female,1516
Tharaka-Nithi,48,total,3051
Tharaka-Nithi,49,male,1858
Tharaka-Nithi,49,female,1897
Tharaka-Nithi,49,total,3755
Tharaka-Nithi,50,male,1956
Tharaka-Nithi,50,female,2111
Tharaka-Nithi,50,total,4067
Tharaka-Nithi,51,male,1583
Tharaka-Nithi,51,female,1470
Tharaka-Nithi,51,total,3053
Tharaka-Nithi,52,male,1211
Tharaka-Nithi,52,female,1069
Tharaka-Nithi,52,total,2280
Tharaka-Nithi,53,male,960
Tharaka-Nithi,53,female,933
Tharaka-Nithi,53,total,1893
Tharaka-Nithi,54,male,1302
Tharaka-Nithi,54,female,1154
Tharaka-Nithi,54,total,2456
Tharaka-Nithi,55,male,1449
Tharaka-Nithi,55,female,1319
Tharaka-Nithi,55,total,2768
Tharaka-Nithi,56,male,1599
Tharaka-Nithi,56,female,1522
Tharaka-Nithi,56,total,3121
Tharaka-Nithi,57,male,1215
Tharaka-Nithi,57,female,1468
Tharaka-Nithi,57,total,2683
Tharaka-Nithi,58,male,1195
Tharaka-Nithi,58,female,1261
Tharaka-Nithi,58,total,2456
Tharaka-Nithi,59,male,1406
Tharaka-Nithi,59,female,1480
Tharaka-Nithi,59,total,2886
Tharaka-Nithi,60,male,1676
Tharaka-Nithi,60,female,1705
Tharaka-Nithi,60,total,3381
Tharaka-Nithi,61,male,1197
Tharaka-Nithi,61,female,1226
Tharaka-Nithi,61,total,2423
Tharaka-Nithi,62,male,1042
Tharaka-Nithi,62,female,975
Tharaka-Nithi,62,total,2017
Tharaka-Nithi,63,male,937
Tharaka-Nithi,63,female,999
Tharaka-Nithi,63,total,1936
Tharaka-Nithi,64,male,679
Tharaka-Nithi,64,female,671
Tharaka-Nithi,64,total,1350
Tharaka-Nithi,65,male,1014
Tharaka-Nithi,65,female,1168
Tharaka-Nithi,65,total,2182
Tharaka-Nithi,66,male,707
Tharaka-Nithi,66,female,728
Tharaka-Nithi,66,total,1435
Tharaka-Nithi,67,male,1191
Tharaka-Nithi,67,female,1234
Tharaka-Nithi,67,total,2425
Tharaka-Nithi,68,male,578
Tharaka-Nithi,68,female,619
Tharaka-Nithi,68,total,1197
Tharaka-Nithi,69,male,855
Tharaka-Nithi,69,female,1099
Tharaka-Nithi,69,total,1954
Tharaka-Nithi,70,male,1107
Tharaka-Nithi,70,female,1539
Tharaka-Nithi,70,total,2646
Tharaka-Nithi,71,male,807
Tharaka-Nithi,71,female,900
Tharaka-Nithi,71,total,1707
Tharaka-Nithi,72,male,574
Tharaka-Nithi,72,female,667
Tharaka-Nithi,72,total,1241
Tharaka-Nithi,73,male,415
Tharaka-Nithi,73,female,545
Tharaka-Nithi,73,total,960
Tharaka-Nithi,74,male,462
Tharaka-Nithi,74,female,644
Tharaka-Nithi,74,total,1106
Tharaka-Nithi,75,male,435
Tharaka-Nithi,75,female,517
Tharaka-Nithi,75,total,952
Tharaka-Nithi,76,male,289
Tharaka-Nithi,76,female,352
Tharaka-Nithi,76,total,641
Tharaka-Nithi,77,male,431
Tharaka-Nithi,77,female,539
Tharaka-Nithi,77,total,970
Tharaka-Nithi,78,male,278
Tharaka-Nithi,78,female,277
Tharaka-Nithi,78,total,555
Tharaka-Nithi,79,male,347
Tharaka-Nithi,79,female,618
Tharaka-Nithi,79,total,965
Tharaka-Nithi,80,male,474
Tharaka-Nithi,80,female,714
Tharaka-Nithi,80,total,1188
Tharaka-Nithi,81,male,205
Tharaka-Nithi,81,female,373
Tharaka-Nithi,81,total,578
Tharaka-Nithi,82,male,180
Tharaka-Nithi,82,female,196
Tharaka-Nithi,82,total,376
Tharaka-Nithi,83,male,232
Tharaka-Nithi,83,female,286
Tharaka-Nithi,83,total,518
Tharaka-Nithi,84,male,180
Tharaka-Nithi,84,female,305
Tharaka-Nithi,84,total,485
Tharaka-Nithi,85,male,173
Tharaka-Nithi,85,female,257
Tharaka-Nithi,85,total,430
Tharaka-Nithi,86,male,125
Tharaka-Nithi,86,female,152
Tharaka-Nithi,86,total,277
Tharaka-Nithi,87,male,174
Tharaka-Nithi,87,female,247
Tharaka-Nithi,87,total,421
Tharaka-Nithi,88,male,96
Tharaka-Nithi,88,female,115
Tharaka-Nithi,88,total,211
Tharaka-Nithi,89,male,209
Tharaka-Nithi,89,female,437
Tharaka-Nithi,89,total,646
Tharaka-Nithi,90,male,96
Tharaka-Nithi,90,female,206
Tharaka-Nithi,90,total,302
Tharaka-Nithi,91,male,83
Tharaka-Nithi,91,female,155
Tharaka-Nithi,91,total,238
Tharaka-Nithi,92,male,39
Tharaka-Nithi,92,female,64
Tharaka-Nithi,92,total,103
Tharaka-Nithi,93,male,42
Tharaka-Nithi,93,female,69
Tharaka-Nithi,93,total,111
Tharaka-Nithi,94,male,51
Tharaka-Nithi,94,female,76
Tharaka-Nithi,94,total,127
Tharaka-Nithi,95,male,46
Tharaka-Nithi,95,female,87
Tharaka-Nithi,95,total,133
Tharaka-Nithi,96,male,20
Tharaka-Nithi,96,female,51
Tharaka-Nithi,96,total,71
Tharaka-Nithi,97,male,70
Tharaka-Nithi,97,female,83
Tharaka-Nithi,97,total,153
Tharaka-Nithi,98,male,26
Tharaka-Nithi,98,female,45
Tharaka-Nithi,98,total,71
Tharaka-Nithi,99,male,59
Tharaka-Nithi,99,female,151
Tharaka-Nithi,99,total,210
Tharaka-Nithi,100+,male,87
Tharaka-Nithi,100+,female,243
Tharaka-Nithi,100+,total,330
Tharaka-Nithi,Not Stated,male,5
Tharaka-Nithi,Not Stated,female,5
Tharaka-Nithi,Not Stated,total,10
Embu,0,male,5812
Embu,0,female,5846
Embu,0,total,11658
Embu,1,male,6602
Embu,1,female,6238
Embu,1,total,12840
Embu,2,male,6134
Embu,2,female,6076
Embu,2,total,12210
Embu,3,male,6389
Embu,3,female,6202
Embu,3,total,12591
Embu,4,male,6221
Embu,4,female,6027
Embu,4,total,12248
Embu,5,male,6031
Embu,5,female,5765
Embu,5,total,11796
Embu,6,male,5805
Embu,6,female,5992
Embu,6,total,11797
Embu,7,male,6090
Embu,7,female,6026
Embu,7,total,12116
Embu,8,male,6094
Embu,8,female,5936
Embu,8,total,12030
Embu,9,male,6603
Embu,9,female,6527
Embu,9,total,13130
Embu,10,male,6560
Embu,10,female,6460
Embu,10,total,13020
Embu,11,male,6327
Embu,11,female,6450
Embu,11,total,12777
Embu,12,male,7234
Embu,12,female,6828
Embu,12,total,14062
Embu,13,male,7294
Embu,13,female,7160
Embu,13,total,14454
Embu,14,male,7000
Embu,14,female,6655
Embu,14,total,13655
Embu,15,male,6791
Embu,15,female,6727
Embu,15,total,13518
Embu,16,male,6870
Embu,16,female,6744
Embu,16,total,13614
Embu,17,male,6948
Embu,17,female,6386
Embu,17,total,13334
Embu,18,male,5772
Embu,18,female,5405
Embu,18,total,11177
Embu,19,male,6150
Embu,19,female,5671
Embu,19,total,11821
Embu,20,male,5905
Embu,20,female,5666
Embu,20,total,11571
Embu,21,male,5139
Embu,21,female,4998
Embu,21,total,10137
Embu,22,male,5240
Embu,22,female,5335
Embu,22,total,10575
Embu,23,male,5378
Embu,23,female,5534
Embu,23,total,10912
Embu,24,male,4949
Embu,24,female,4697
Embu,24,total,9646
Embu,25,male,5230
Embu,25,female,4832
Embu,25,total,10062
Embu,26,male,4343
Embu,26,female,4223
Embu,26,total,8566
Embu,27,male,4729
Embu,27,female,4337
Embu,27,total,9066
Embu,28,male,4240
Embu,28,female,4022
Embu,28,total,8262
Embu,29,male,4640
Embu,29,female,4564
Embu,29,total,9204
Embu,30,male,5597
Embu,30,female,5484
Embu,30,total,11081
Embu,31,male,4039
Embu,31,female,3959
Embu,31,total,7998
Embu,32,male,4950
Embu,32,female,5165
Embu,32,total,10115
Embu,33,male,4658
Embu,33,female,4743
Embu,33,total,9401
Embu,34,male,3979
Embu,34,female,4160
Embu,34,total,8139
Embu,35,male,5545
Embu,35,female,5175
Embu,35,total,10720
Embu,36,male,3969
Embu,36,female,4013
Embu,36,total,7982
Embu,37,male,4291
Embu,37,female,3875
Embu,37,total,8166
Embu,38,male,3566
Embu,38,female,3565
Embu,38,total,7131
Embu,39,male,4143
Embu,39,female,3964
Embu,39,total,8107
Embu,40,male,4769
Embu,40,female,4409
Embu,40,total,9178
Embu,41,male,3885
Embu,41,female,3563
Embu,41,total,7448
Embu,42,male,3634
Embu,42,female,3469
Embu,42,total,7103
Embu,43,male,3385
Embu,43,female,3306
Embu,43,total,6691
Embu,44,male,3044
Embu,44,female,2862
Embu,44,total,5906
Embu,45,male,3978
Embu,45,female,3851
Embu,45,total,7829
Embu,46,male,3101
Embu,46,female,3073
Embu,46,total,6174
Embu,47,male,3058
Embu,47,female,2946
Embu,47,total,6004
Embu,48,male,2528
Embu,48,female,2472
Embu,48,total,5000
Embu,49,male,2785
Embu,49,female,2694
Embu,49,total,5479
Embu,50,male,3074
Embu,50,female,3320
Embu,50,total,6394
Embu,51,male,2513
Embu,51,female,2526
Embu,51,total,5039
Embu,52,male,2483
Embu,52,female,2527
Embu,52,total,5010
Embu,53,male,1860
Embu,53,female,2095
Embu,53,total,3955
Embu,54,male,2147
Embu,54,female,2187
Embu,54,total,4334
Embu,55,male,2477
Embu,55,female,2414
Embu,55,total,4891
Embu,56,male,2755
Embu,56,female,2887
Embu,56,total,5642
Embu,57,male,2045
Embu,57,female,2394
Embu,57,total,4439
Embu,58,male,1606
Embu,58,female,1778
Embu,58,total,3384
Embu,59,male,1953
Embu,59,female,2080
Embu,59,total,4033
Embu,60,male,2288
Embu,60,female,2306
Embu,60,total,4594
Embu,61,male,1641
Embu,61,female,1731
Embu,61,total,3372
Embu,62,male,1408
Embu,62,female,1439
Embu,62,total,2847
Embu,63,male,1103
Embu,63,female,1269
Embu,63,total,2372
Embu,64,male,949
Embu,64,female,1040
Embu,64,total,1989
Embu,65,male,1551
Embu,65,female,1770
Embu,65,total,3321
Embu,66,male,1202
Embu,66,female,1156
Embu,66,total,2358
Embu,67,male,1839
Embu,67,female,1772
Embu,67,total,3611
Embu,68,male,779
Embu,68,female,844
Embu,68,total,1623
Embu,69,male,1099
Embu,69,female,1343
Embu,69,total,2442
Embu,70,male,1316
Embu,70,female,2080
Embu,70,total,3396
Embu,71,male,935
Embu,71,female,1148
Embu,71,total,2083
Embu,72,male,715
Embu,72,female,844
Embu,72,total,1559
Embu,73,male,620
Embu,73,female,754
Embu,73,total,1374
Embu,74,male,555
Embu,74,female,826
Embu,74,total,1381
Embu,75,male,554
Embu,75,female,881
Embu,75,total,1435
Embu,76,male,417
Embu,76,female,492
Embu,76,total,909
Embu,77,male,463
Embu,77,female,623
Embu,77,total,1086
Embu,78,male,358
Embu,78,female,382
Embu,78,total,740
Embu,79,male,428
Embu,79,female,755
Embu,79,total,1183
Embu,80,male,603
Embu,80,female,1126
Embu,80,total,1729
Embu,81,male,290
Embu,81,female,560
Embu,81,total,850
Embu,82,male,271
Embu,82,female,296
Embu,82,total,567
Embu,83,male,316
Embu,83,female,373
Embu,83,total,689
Embu,84,male,295
Embu,84,female,459
Embu,84,total,754
Embu,85,male,270
Embu,85,female,421
Embu,85,total,691
Embu,86,male,187
Embu,86,female,216
Embu,86,total,403
Embu,87,male,209
Embu,87,female,293
Embu,87,total,502
Embu,88,male,126
Embu,88,female,172
Embu,88,total,298
Embu,89,male,227
Embu,89,female,562
Embu,89,total,789
Embu,90,male,151
Embu,90,female,440
Embu,90,total,591
Embu,91,male,140
Embu,91,female,341
Embu,91,total,481
Embu,92,male,75
Embu,92,female,128
Embu,92,total,203
Embu,93,male,42
Embu,93,female,146
Embu,93,total,188
Embu,94,male,55
Embu,94,female,136
Embu,94,total,191
Embu,95,male,84
Embu,95,female,189
Embu,95,total,273
Embu,96,male,33
Embu,96,female,89
Embu,96,total,122
Embu,97,male,61
Embu,97,female,88
Embu,97,total,149
Embu,98,male,31
Embu,98,female,69
Embu,98,total,100
Embu,99,male,61
Embu,99,female,163
Embu,99,total,224
Embu,100+,male,120
Embu,100+,female,357
Embu,100+,total,477
Embu,Not Stated,male,4
Embu,Not Stated,female,3
Embu,Not Stated,total,7
Kitui,0,male,11522
Kitui,0,female,11378
Kitui,0,total,22900
Kitui,1,male,12622
Kitui,1,female,12372
Kitui,1,total,24994
Kitui,2,male,12778
Kitui,2,female,12696
Kitui,2,total,25474
Kitui,3,male,13214
Kitui,3,female,13095
Kitui,3,total,26309
Kitui,4,male,13436
Kitui,4,female,13077
Kitui,4,total,26513
Kitui,5,male,14125
Kitui,5,female,13808
Kitui,5,total,27933
Kitui,6,male,14179
Kitui,6,female,13945
Kitui,6,total,28124
Kitui,7,male,13599
Kitui,7,female,13295
Kitui,7,total,26894
Kitui,8,male,15343
Kitui,8,female,15118
Kitui,8,total,30461
Kitui,9,male,15761
Kitui,9,female,15299
Kitui,9,total,31060
Kitui,10,male,16734
Kitui,10,female,16201
Kitui,10,total,32935
Kitui,11,male,17057
Kitui,11,female,17687
Kitui,11,total,34744
Kitui,12,male,18535
Kitui,12,female,17215
Kitui,12,total,35750
Kitui,13,male,17838
Kitui,13,female,17513
Kitui,13,total,35351
Kitui,14,male,17560
Kitui,14,female,17106
Kitui,14,total,34666
Kitui,15,male,17786
Kitui,15,female,17159
Kitui,15,total,34945
Kitui,16,male,16926
Kitui,16,female,16661
Kitui,16,total,33587
Kitui,17,male,16725
Kitui,17,female,15746
Kitui,17,total,32471
Kitui,18,male,12815
Kitui,18,female,11867
Kitui,18,total,24682
Kitui,19,male,13293
Kitui,19,female,12170
Kitui,19,total,25463
Kitui,20,male,11354
Kitui,20,female,11057
Kitui,20,total,22411
Kitui,21,male,9090
Kitui,21,female,9347
Kitui,21,total,18437
Kitui,22,male,7845
Kitui,22,female,8414
Kitui,22,total,16259
Kitui,23,male,7840
Kitui,23,female,9064
Kitui,23,total,16904
Kitui,24,male,6859
Kitui,24,female,7850
Kitui,24,total,14709
Kitui,25,male,7857
Kitui,25,female,8534
Kitui,25,total,16391
Kitui,26,male,5661
Kitui,26,female,6847
Kitui,26,total,12508
Kitui,27,male,6430
Kitui,27,female,7066
Kitui,27,total,13496
Kitui,28,male,5152
Kitui,28,female,6196
Kitui,28,total,11348
Kitui,29,male,6175
Kitui,29,female,7591
Kitui,29,total,13766
Kitui,30,male,7097
Kitui,30,female,9085
Kitui,30,total,16182
Kitui,31,male,5582
Kitui,31,female,6685
Kitui,31,total,12267
Kitui,32,male,6510
Kitui,32,female,8280
Kitui,32,total,14790
Kitui,33,male,5977
Kitui,33,female,7748
Kitui,33,total,13725
Kitui,34,male,5081
Kitui,34,female,6646
Kitui,34,total,11727
Kitui,35,male,6899
Kitui,35,female,8505
Kitui,35,total,15404
Kitui,36,male,4680
Kitui,36,female,5701
Kitui,36,total,10381
Kitui,37,male,5372
Kitui,37,female,5937
Kitui,37,total,11309
Kitui,38,male,3729
Kitui,38,female,4534
Kitui,38,total,8263
Kitui,39,male,5326
Kitui,39,female,5995
Kitui,39,total,11321
Kitui,40,male,5271
Kitui,40,female,5825
Kitui,40,total,11096
Kitui,41,male,5457
